stock_code,description,units_sold,revenue,orders,order_penetration
71495B,CD WALL TIDY RED FLOWERS,160.0,58.56,5,0.00026980358299158214
23306,SET OF 36 PANTRY PAPER DOILIES,39.0,58.02,14,0.00075545003237643
71406C,BLACK ORANGE SQUEEZER,138.0,57.96,21,0.0011331750485646449
84597C,RETRO PINK BALL ASHTRAY ,46.0,57.5,13,0.0007014893157781135
84466,TOP SECRET PEN SET,46.0,57.5,10,0.0005396071659831643
85006,SET 4 NURSERY DES ROUND BOXES,55.0,57.25,9,0.0004856464493848478
90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,17.0,56.95,8,0.0004316857327865314
79051A,SMOKEY GREY COLOUR GLASS,196.0,56.83999999999999,11,0.0005935678825814807
44236,PINK/PURPLE CIRCLE CURTAIN,52.0,56.519999999999996,6,0.00032376429958989856
47341B,BLUE TABLE RUN FLOWER,45.0,56.25,11,0.0005935678825814807
84874B,BLUE TRAVEL FIRST AID KIT,34.0,56.1,7,0.000377725016188215
85008,SET OF 3 CONEY ISLAND OVAL BOXES,12.0,55.95000000000001,7,0.000377725016188215
90214A,"LETTER ""A"" BLING KEY RING",63.0,55.71,14,0.00075545003237643
84679,CLASSICAL ROSE TABLE LAMP,6.0,55.7,2,0.00010792143319663285
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",7.0,55.650000000000006,5,0.00026980358299158214
21777,RECIPE BOX WITH METAL HEART,7.0,55.650000000000006,3,0.00016188214979494928
21002,ROSE DU SUD DRAWSTRING BAG,13.0,55.25,5,0.00026980358299158214
21722,SWEET PUDDING STICKER SHEET,65.0,55.25,15,0.0008094107489747464
90185B,AMETHYST DIAMANTE EXPANDABLE RING,13.0,55.25,3,0.00016188214979494928
84750B,BLACK SMALL GLASS CAKE STAND,61.0,54.99000000000001,12,0.0006475285991797971
20835,FRENCH LATTICE CUSHION COVER ,66.0,54.78,7,0.000377725016188215
72132,COLUMBIAN CUBE CANDLE,28.0,54.599999999999994,12,0.0006475285991797971
90081C,LILY BROOCH OLIVE COLOUR,11.0,54.45,6,0.00032376429958989856
46776C,WOVEN FROST CUSHION COVER,11.0,54.45,6,0.00032376429958989856
20759,CHRYSANTHEMUM POCKET BOOK ,64.0,54.400000000000006,20,0.0010792143319663286
16046,TEATIME PEN CASE & PENS,64.0,54.4,13,0.0007014893157781135
37333,"RETRO ""TEA FOR ONE"" ",14.0,54.30000000000001,11,0.0005935678825814807
20869,GOLD FABRIC MIRROR,139.0,54.21,17,0.0009173321821713792
79323B,BLACK CHERRY LIGHTS,8.0,54.0,1,5.3960716598316424e-05
20793,BLUE TILED TRAY,8.0,54.0,4,0.0002158428663932657
23389,SPACEBOY MINI RUCKSACK,13.0,53.95,4,0.0002158428663932657
84927A,WAKE UP COCKEREL TILE HOOK,46.0,53.85000000000001,14,0.00075545003237643
72801G,4 BURGUNDY WINE DINNER CANDLES,43.0,53.75,11,0.0005935678825814807
20851,ZINC HEART LATTICE TRAY OVAL ,9.0,53.550000000000004,7,0.000377725016188215
20756,GREEN FERN POCKET BOOK,63.0,53.550000000000004,22,0.0011871357651629614
82095,HEART BUTTONS JEWELLERY BOX,7.0,53.55,4,0.0002158428663932657
47586A,PINK FAIRY CAKE CUSHION COVER,21.0,53.55,8,0.0004316857327865314
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,32.0,52.8,8,0.0004316857327865314
35968,FOLK ART METAL HEART T-LIGHT HOLDER,145.0,52.760000000000005,18,0.0009712928987696956
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,38.0,52.5,3,0.00016188214979494928
90176D,DIAMANTE NECKLACE PURPLE,7.0,52.5,4,0.0002158428663932657
90039D,FIRE POLISHED GLASS BRACELET GREEN,14.0,52.5,2,0.00010792143319663285
37479P,CUBIC MUG FLOCK PINK ON BROWN,118.0,52.5,20,0.0010792143319663286
84842,HELLO SAILOR BATHROOM SET,14.0,52.5,9,0.0004856464493848478
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,30.0,52.5,3,0.00016188214979494928
23035,DOORKNOB CERAMIC IVORY,36.0,52.199999999999996,1,5.3960716598316424e-05
23196,RETO LEAVES MAGNETIC SHOPPING LIST,36.0,52.199999999999996,3,0.00016188214979494928
35649,VINTAGE BEAD COSMETIC BAG ,16.0,51.82000000000001,6,0.00032376429958989856
85028S,FRENCH CHATEAU SMALL FRUITBOWL,24.0,51.59999999999999,8,0.0004316857327865314
84597B,RETRO BROWN BALL ASHTRAY ,41.0,51.25,5,0.00026980358299158214
90194,SILVER LARIAT BLACK STONE EARRINGS,12.0,51.0,6,0.00032376429958989856
90196B,BLACK GEMSTONE NECKLACE 45CM,4.0,51.0,4,0.0002158428663932657
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,20.0,50.99999999999999,13,0.0007014893157781135
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,3.0,50.849999999999994,3,0.00016188214979494928
20910,VINTAGE PHOTO ALBUM PARIS DAYS,8.0,50.8,3,0.00016188214979494928
90199A,5 STRAND GLASS NECKLACE BLACK,8.0,50.8,3,0.00016188214979494928
21460,GREEN EASTER EGG HUNT START POST,26.0,50.7,9,0.0004856464493848478
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,24.0,50.400000000000006,2,0.00010792143319663285
47348A,FUSCHIA VOILE POINTY SHOE DEC,97.0,50.31,15,0.0008094107489747464
44242B,PINK FEATHERS CURTAIN,52.0,50.28,3,0.00016188214979494928
35265,COLOURFUL FLOWER FRUIT BOWL,16.0,50.25000000000001,11,0.0005935678825814807
90129C,GREEN GLASS TASSLE BAG CHARM,17.0,50.150000000000006,6,0.00032376429958989856
90177D,DROP DIAMANTE EARRINGS PURPLE,17.0,50.15,6,0.00032376429958989856
72812,LARGE ZINC GLASS CANDLEHOLDER,18.0,49.980000000000004,4,0.0002158428663932657
21031,SPACE CADET BLACK,39.0,49.96,10,0.0005396071659831643
90086,CRYSTAL FROG PHONE CHARM,85.0,49.92999999999999,11,0.0005935678825814807
23197,VEGETABLE MAGNETIC  SHOPPING LIST,36.0,49.8,3,0.00016188214979494928
23413,DECROTIVEVINTAGE COFFEE GRINDER BOX,10.0,49.50000000000001,4,0.0002158428663932657
23015,CORDIAL JUG,6.0,49.5,2,0.00010792143319663285
84497,BUTTONS AND STRIPES NOTEBOOK ,13.0,48.75,7,0.000377725016188215
72133,COLUMBIAN CANDLE RECTANGLE,39.0,48.75,13,0.0007014893157781135
21720,CAKE SHOP  STICKER SHEET,57.0,48.449999999999996,8,0.0004316857327865314
21943,CAKES AND RABBITS DESIGN FLANNEL ,57.0,48.449999999999996,10,0.0005396071659831643
84402B,PURPLE DRESS JEWELLERY STAND,61.0,48.19,3,0.00016188214979494928
90031,BILI NUT AND WOOD NECKLACE,48.0,48.0,5,0.00026980358299158214
21816,CHRISTMAS TREE T-LIGHT HOLDER,33.0,47.849999999999994,7,0.000377725016188215
90036A,FLOWER GARLAND NECKLACE RED,6.0,47.7,4,0.0002158428663932657
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",6.0,47.7,2,0.00010792143319663285
23539,"WALL ART , LOVES' SECRET ",8.0,47.6,2,0.00010792143319663285
90070,RUBY GLASS CLUSTER BRACELET,8.0,47.6,3,0.00016188214979494928
90123B,TURQUOISE HEART OF GLASS BRACELET,8.0,47.6,4,0.0002158428663932657
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",7.0,47.25,4,0.0002158428663932657
17084J,LOVE POTION MASALA INCENSE,225.0,47.25,8,0.0004316857327865314
84706F,RED PEONY TABLE CLOCK,16.0,47.2,10,0.0005396071659831643
84715,SET OF 6 ICE CREAM SKITTLES,16.0,47.2,3,0.00016188214979494928
90129F,RED GLASS TASSLE BAG CHARM,16.0,47.2,5,0.00026980358299158214
84086B,YELLOW/BLUE RETRO RADIO,16.0,47.2,7,0.000377725016188215
72134,COLUMBIAN  CUBE CANDLE ,98.0,47.18,8,0.0004316857327865314
84750A,PINK SMALL GLASS CAKE STAND,24.0,46.8,1,5.3960716598316424e-05
84857B,BLUE MONTE CARLO HANDBAG,24.0,46.8,1,5.3960716598316424e-05
84549,CROCHET WHITE RABBIT KEYRING ,31.0,46.349999999999994,3,0.00016188214979494928
23107,WHITE WIRE PLANT POT HOLDER,16.0,46.24,2,0.00010792143319663285
84801B,WHITE HYDRANGEA ART FLOWER,22.0,46.2,3,0.00016188214979494928
85160B,BLACK BIRD GARDEN DESIGN MUG,105.0,46.11,15,0.0008094107489747464
23047,PAPER LANTERN 5 POINT STUDDED STAR,8.0,46.0,4,0.0002158428663932657
85031A,ROMANTIC IMAGES SCRAP BOOK SET,16.0,45.900000000000006,7,0.000377725016188215
35916C,PINK FELT HANGING HEART W FLOWER,54.0,45.9,5,0.00026980358299158214
21089,SET/6 GREEN SPRING PAPER CUPS,231.0,45.73000000000001,24,0.0012950571983595942
84247L,FAWN AND MUSHROOM GREETING CARD,108.0,45.36,8,0.0004316857327865314
21413,PERIWINKLE T-LIGHT HOLDER,36.0,45.0,10,0.0005396071659831643
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,12.0,45.0,5,0.00026980358299158214
35833P,4 PINK FLOCK CHRISTMAS BALLS,36.0,45.0,11,0.0005935678825814807
90155,RESIN NECKLACE W PASTEL BEADS,6.0,45.0,4,0.0002158428663932657
90133,TEAL/FUSCHIA COL BEAD NECKLACE,9.0,44.550000000000004,3,0.00016188214979494928
90161A,ANT COPPER RED BOUDICCA BRACELET,9.0,44.550000000000004,6,0.00032376429958989856
90142D,MOP PENDANT SHELL NECKLACE,9.0,44.550000000000004,3,0.00016188214979494928
21847,GREEN  DIAMANTE PEN IN GIFT BOX,9.0,44.55,5,0.00026980358299158214
90082D,DIAMANTE BOW BROOCH BLACK COLOUR,7.0,44.45,4,0.0002158428663932657
85185D,FROG SOCK PUPPET,15.0,44.250000000000014,8,0.0004316857327865314
20653,CHERRY BLOSSOM LUGGAGE TAG,33.0,43.67,6,0.00032376429958989856
47344B,BLUE FLOWER DES PURSE,44.0,43.65999999999999,6,0.00032376429958989856
79063C,"RETRO PILL BOX KEY CHAIN,THE KING",235.0,43.650000000000006,14,0.00075545003237643
20697,LITTLE GREEN MONSTER SOFT TOY,17.0,43.35,9,0.0004856464493848478
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,43.0,43.150000000000006,12,0.0006475285991797971
90035A,"PEARL & SHELL 42""NECKL. GREEN",4.0,43.0,2,0.00010792143319663285
79144B,PAINTED LIGHTBULB STAR+ MOON,107.0,42.54,15,0.0008094107489747464
22987,WRAP SUMMER ROSE DESIGN,100.0,42.0,4,0.0002158428663932657
17084A,TRANQUILITY MASALA INCENSE,200.0,42.0,7,0.000377725016188215
23231,WRAP  VINTAGE DOILEY ,100.0,42.0,2,0.00010792143319663285
16156L,"WRAP, CAROUSEL",100.0,42.0,4,0.0002158428663932657
90050,CRACKED GLAZE NECKLACE IVORY,6.0,41.7,2,0.00010792143319663285
90051,CRACKED GLAZE NECKLACE RED,6.0,41.7,3,0.00016188214979494928
23045,PAPER LANTERN 5 POINT STAR MOON 30,10.0,41.5,5,0.00026980358299158214
15030,FAN BLACK FRAME ,143.0,41.46999999999999,12,0.0006475285991797971
90162C,ANT SILVER FUSCHIA BOUDICCA RING,14.0,41.30000000000001,7,0.000377725016188215
75013B,"STRING OF 8 BUTTERFLIES,PINK",25.0,41.25,6,0.00032376429958989856
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,11.0,41.25,6,0.00032376429958989856
90013C,GREEN VINTAGE EARRINGS ,11.0,41.25,4,0.0002158428663932657
84921,CREAM AND PINK FLOWERS PONY ,11.0,41.25,5,0.00026980358299158214
23448,CREAM BUNNY EASTER EGG BASKET,25.0,41.24999999999999,3,0.00016188214979494928
20662,FIRST CLASS HOLIDAY PURSE ,11.0,40.97,5,0.00026980358299158214
84673A,PINK FLY SWAT,63.0,40.949999999999996,25,0.0013490179149579107
90174,BUTTERFLY HAIR BAND,16.0,40.8,4,0.0002158428663932657
23148,MINITURE ANTIQUE ROSE HOOK IVORY,48.0,40.8,4,0.0002158428663932657
20698,LITTLE PINK MONSTER SOFT TOY,16.0,40.8,7,0.000377725016188215
90065A,WHITE VINTAGE CRYSTAL BRACELET,6.0,40.5,3,0.00016188214979494928
10120,DOGGY RUBBER,192.0,40.32000000000001,29,0.0015648607813511764
85092,CANDY SPOT TEA COSY,27.0,40.05,2,0.00010792143319663285
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,35.0,40.05,3,0.00016188214979494928
90214C,"LETTER ""C"" BLING KEY RING",52.0,40.04,9,0.0004856464493848478
23462,ROCOCO WALL MIROR,2.0,39.9,1,5.3960716598316424e-05
90124B,BLUE MURANO TWIST NECKLACE,4.0,39.8,3,0.00016188214979494928
84725,FREESTYLE CANVAS ART PICTURE,41.0,39.650000000000006,18,0.0009712928987696956
90122A,PINK CRYSTAL+GLASS BRACELET,8.0,39.60000000000001,3,0.00016188214979494928
22972,CHILDRENS SPACEBOY MUG,24.0,39.599999999999994,2,0.00010792143319663285
84927D,LA PALMIERA TILE HOOK,44.0,39.39,11,0.0005935678825814807
84575A,PINK DOG CANNISTER,14.0,39.3,4,0.0002158428663932657
21307,SET/4 BUTTERFLY MIRROR MAGNETS,79.0,39.199999999999996,13,0.0007014893157781135
22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,27.0,39.15,6,0.00032376429958989856
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,46.0,39.1,5,0.00026980358299158214
35910A,MULTICOLOUR EASTER RABBIT ,20.0,39.0,4,0.0002158428663932657
47341A,FUSCHIA TABLE RUN FLOWER ,27.0,38.75,5,0.00026980358299158214
21393,BLUE POLKADOT PUDDING BOWL,29.0,38.67,7,0.000377725016188215
90177C,DROP DIAMANTE EARRINGS CRYSTAL,13.0,38.35000000000001,3,0.00016188214979494928
16207A,PINK STRAWBERRY HANDBAG ,13.0,38.35,5,0.00026980358299158214
85089,CANDY SPOT BUNNY,13.0,38.35,5,0.00026980358299158214
84907,PINK YELLOW PATCH CUSHION COVER,5.0,38.25,3,0.00016188214979494928
90101,WHITE FRANGIPANI NECKLACE,15.0,38.25,4,0.0002158428663932657
84925D,LA PALMIERA WALL THERMOMETER,15.0,38.25,10,0.0005396071659831643
85086A,CANDY SPOT HEART DECORATION,45.0,38.25,8,0.0004316857327865314
84617,NEW BAROQUE BLACK BOXES,3.0,38.25,3,0.00016188214979494928
21392,RED POLKADOT PUDDING BOWL,32.0,38.13000000000001,6,0.00032376429958989856
23038,T-LIGHT HOLDER SILVER SAUCER,41.0,38.029999999999994,6,0.00032376429958989856
81952B,ROUND BLUE CLOCK WITH SUCKER,200.0,38.0,9,0.0004856464493848478
84033,FLAG OF ST GEORGE ,23.0,37.95,7,0.000377725016188215
84809B,PINK CHRYSANTHEMUMS ART FLOWER,18.0,37.800000000000004,1,5.3960716598316424e-05
90072,RUBY DROP CHANDELIER EARRINGS,10.0,37.5,3,0.00016188214979494928
90002D,FLOWER BURST SILVER RING CRYSTAL,10.0,37.5,6,0.00032376429958989856
20700,GREEN CAT FLORAL CUSHION COVER ,10.0,37.5,4,0.0002158428663932657
23043,PAPER LANTERN 9 POINT HOLLY STAR 40,6.0,37.5,3,0.00016188214979494928
72709,IVORY SCULPTED RND CANDLE ,44.0,37.4,7,0.000377725016188215
47420,ASSORTED COLOUR SUCTION CUP HOOK,196.0,37.24000000000001,13,0.0007014893157781135
22837,HOT WATER BOTTLE BABUSHKA LARGE,8.0,37.2,1,5.3960716598316424e-05
84751B,BLACK MEDIUM GLASS CAKE STAND,17.0,37.10999999999999,8,0.0004316857327865314
71510,SQUARE METAL CANDLEHOLDER BASE,52.0,36.519999999999996,8,0.0004316857327865314
17090D,VANILLA INCENSE 40 CONES IN TIN,29.0,36.25,12,0.0006475285991797971
90210A,GREY ACRYLIC FACETED BANGLE,26.0,35.9,3,0.00016188214979494928
85216,ASSORTED CAKES FRIDGE MAGNETS,55.0,35.75,8,0.0004316857327865314
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,6.0,35.7,4,0.0002158428663932657
35911B,PINK/FLOWER RABBIT EGG WARMER ,17.0,35.7,4,0.0002158428663932657
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,14.0,35.699999999999996,3,0.00016188214979494928
90202D,PINK ENAMEL FLOWER HAIR TIE,12.0,35.400000000000006,2,0.00010792143319663285
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,12.0,35.400000000000006,6,0.00032376429958989856
90012B,BLACK DROP CRYSTAL NECKLACE,12.0,35.400000000000006,2,0.00010792143319663285
20661,BLUE POLKADOT PURSE ,9.0,35.07,5,0.00026980358299158214
72369A,PINK CLEAR GLASS CANDLE PLATE,28.0,35.0,3,0.00016188214979494928
23196,LEAVES MAGNETIC  SHOPPING LIST,24.0,34.8,2,0.00010792143319663285
90049,IVORY GOLD METAL BAG CHARM,5.0,34.77,3,0.00016188214979494928
90214K,"LETTER ""K"" BLING KEY RING",47.0,34.75,12,0.0006475285991797971
79063D,"RETRO PILL BOX , REVOLUTIONARY",188.0,34.72,10,0.0005396071659831643
90157,RIVIERA NECKLACE,7.0,34.65,2,0.00010792143319663285
71495A,CD WALL TIDY BLUE OFFICE,96.0,34.56,2,0.00010792143319663285
84226,HEN HOUSE W FAMILY IN BARN & NEST,49.0,34.51,9,0.0004856464493848478
22407,MONEY BOX FIRST AID DESIGN,43.0,34.32,10,0.0005396071659831643
20827,GOLD APERITIF GLASS,88.0,34.32,2,0.00010792143319663285
84251G,"GREETING CARD, OVERCROWDED POOL.",180.0,34.2,15,0.0008094107489747464
90023,FILIGREE DIAMANTE EARRINGS,8.0,34.0,4,0.0002158428663932657
84922,PINK BUTTERFLY WASHBAG,8.0,34.0,5,0.00026980358299158214
90024B,NEW BAROQUE B'FLY NECKLACE RED,4.0,34.0,2,0.00010792143319663285
90018B,GOLD M.O.P ORBIT DROP EARRINGS,8.0,34.0,5,0.00026980358299158214
84873A,FUNKY FLOWER PICNIC BAG FOR 4,2.0,33.9,2,0.00010792143319663285
20980,36 PENCILS TUBE POSY,27.0,33.75,11,0.0005935678825814807
90087,CRYSTAL SEA HORSE PHONE CHARM,90.0,33.660000000000004,8,0.0004316857327865314
81950B,FLOWER BLUE CLOCK WITH SUCKER,116.0,33.63999999999999,8,0.0004316857327865314
72783,BLACK SIL'T SQU CANDLE PLATE ,16.0,33.6,2,0.00010792143319663285
23390,DOLLY GIRL MINI RUCKSACK,8.0,33.2,2,0.00010792143319663285
37423,WHITE WITH BLACK CATS PLATE,78.0,33.18,3,0.00016188214979494928
90094,NECKLACE+BRACELET SET FRUIT SALAD ,13.0,33.15,12,0.0006475285991797971
84906,PINK BUTTERFLY CUSHION COVER,17.0,33.15,4,0.0002158428663932657
62094B,TURQ ICE CREAM BUM BAG ,13.0,33.15,3,0.00016188214979494928
17109D,FLOWER FAIRY INCENSE BOUQUET,61.0,32.349999999999994,5,0.00026980358299158214
84824,DANISH ROSE UMBRELLA STAND,2.0,31.9,2,0.00010792143319663285
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",4.0,31.8,1,5.3960716598316424e-05
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",4.0,31.8,2,0.00010792143319663285
23366,SET 12 COLOUR PENCILS DOILEY,48.0,31.200000000000003,3,0.00016188214979494928
37444A,YELLOW BREAKFAST CUP AND SAUCER,47.0,31.130000000000006,14,0.00075545003237643
79406,FROSTED WHITE BASE ,140.0,30.800000000000004,6,0.00032376429958989856
85018D,YULETIDE IMAGES S/6 PAPER BOXES,12.0,30.6,7,0.000377725016188215
22937,BAKING MOULD CUPCAKE CHOCOLATE,12.0,30.599999999999998,1,5.3960716598316424e-05
22937,BAKING MOULD CHOCOLATE CUP CAKES,12.0,30.599999999999998,2,0.00010792143319663285
44228,CANNABIS LEAF BEAD CURTAIN,36.0,30.599999999999998,2,0.00010792143319663285
37444C,PINK BREAKFAST CUP AND SAUCER ,19.0,30.450000000000003,7,0.000377725016188215
22953,BIRTHDAY BANNER TAPE,24.0,30.0,1,5.3960716598316424e-05
90003E,GREEN PAIR HEART HAIR SLIDES,8.0,30.0,2,0.00010792143319663285
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,24.0,30.0,7,0.000377725016188215
21486,PINK HEART DOTS HOT WATER BOTTLE,8.0,30.0,4,0.0002158428663932657
23250,ENAMEL BOWL PANTRY,24.0,30.0,2,0.00010792143319663285
35610C,WHITE CHRISTMAS FLOCK DROPLET ,24.0,30.0,1,5.3960716598316424e-05
90022,EDWARDIAN DROP EARRINGS JET BLACK,8.0,30.0,4,0.0002158428663932657
90163A,PINK ROSEBUD & PEARL NECKLACE,4.0,30.0,2,0.00010792143319663285
35610B,BLACK CHRISTMAS FLOCK DROPLET ,24.0,30.0,1,5.3960716598316424e-05
23396,BUTTERFLY CUSHION COVER,8.0,30.0,2,0.00010792143319663285
23252,ENAMEL JUG PANTRY,8.0,30.0,2,0.00010792143319663285
23437,GIFT BAG LARGE 50'S CHRISTMAS,24.0,30.0,2,0.00010792143319663285
21310,CAPIZ CHANDELIER,1.0,29.95,1,5.3960716598316424e-05
21667,GLASS CAKE COVER AND PLATE,2.0,29.9,1,5.3960716598316424e-05
90180B,PURPLE AMETHYST NECKLACE W TASSEL,3.0,29.849999999999998,3,0.00016188214979494928
90136,PALE PINK/AMETHYST STONE NECKLACE,3.0,29.849999999999998,2,0.00010792143319663285
90014C,SILVER/BLACK ORBIT NECKLACE,3.0,29.849999999999998,2,0.00010792143319663285
84251B,"GREETING CARD, STICKY GORDON",157.0,29.83000000000001,14,0.00075545003237643
22597,CHRISTMAS MUSICAL ZINC HEART ,35.0,29.75,5,0.00026980358299158214
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,5.0,29.75,3,0.00016188214979494928
21757,LIGHTHOUSE PRINTED METAL SIGN,6.0,29.700000000000003,3,0.00016188214979494928
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,6.0,29.700000000000003,1,5.3960716598316424e-05
23530,"WALL ART,ONLY ONE PERSON ",6.0,29.700000000000003,1,5.3960716598316424e-05
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,6.0,29.700000000000003,2,0.00010792143319663285
90206A,GOLD DIAMANTE STAR BROOCH,6.0,29.7,3,0.00016188214979494928
21040,MODERN VINTAGE COTTON SHOPPING BAG,22.0,29.699999999999996,8,0.0004316857327865314
35816P,"ACRYLIC JEWEL ANGEL,PINK",78.0,29.64,2,0.00010792143319663285
17136A,BLUE STONES ON WIRE FOR CANDLE,352.0,29.59,17,0.0009173321821713792
90162D,ANT SILVER PURPLE BOUDICCA RING,10.0,29.500000000000004,5,0.00026980358299158214
90067A,PINK VINTAGE VICTORIAN EARRINGS,10.0,29.500000000000004,3,0.00016188214979494928
84465,15 PINK FLUFFY CHICKS IN BOX,10.0,29.5,7,0.000377725016188215
82605,OLD DOC RUSSEL METAL SIGN,14.0,29.400000000000006,3,0.00016188214979494928
20670,VIP HOLIDAY PURSE,8.0,29.28,6,0.00032376429958989856
85030,FRENCH CHATEAU OVAL PLATTER,15.0,29.249999999999996,6,0.00032376429958989856
90214L,"LETTER ""L"" BLING KEY RING",51.0,29.189999999999998,5,0.00026980358299158214
35913B,WHITE/PINK CHICK EASTER DECORATION,34.0,28.899999999999995,9,0.0004856464493848478
17165D,ASS COL LARGE SAND FROG P'WEIGHT,27.0,28.35,7,0.000377725016188215
23380,PACK OF 12 DOILEY TISSUES,72.0,28.08,2,0.00010792143319663285
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,31.0,27.909999999999997,9,0.0004856464493848478
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,6.0,27.900000000000002,3,0.00016188214979494928
90131,PINK/AMETHYST/GOLD NECKLACE,4.0,27.8,1,5.3960716598316424e-05
90214E,"LETTER ""E"" BLING KEY RING",41.0,27.25,8,0.0004316857327865314
90116,FRUIT SALAD BAG CHARM,16.0,27.04,3,0.00016188214979494928
23702,High Resolution Image,4.0,27.0,3,0.00016188214979494928
79323P,PINK CHERRY LIGHTS,4.0,27.0,1,5.3960716598316424e-05
84199,GLOW IN DARK DOLPHINS,128.0,26.880000000000003,28,0.00151090006475286
44235,ASSORTED COLOURED CIRCLE MOBILE ,64.0,26.88,7,0.000377725016188215
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,3.0,26.849999999999998,2,0.00010792143319663285
35598A,DUSTY PINK CHRISTMAS TREE 60CM,9.0,26.550000000000004,2,0.00010792143319663285
90130B,TURQ STONE/CRYSTAL EARRINGS,9.0,26.550000000000004,3,0.00016188214979494928
84675,FROG KING WATERING CAN,9.0,26.55,2,0.00010792143319663285
90205A,LARGE MINT DIAMANTE HAIRSLIDE,16.0,26.4,6,0.00032376429958989856
84539,KNITTED RABBIT DOLL ,16.0,26.4,1,5.3960716598316424e-05
72140E,BEST DAD CANDLE LETTERS,31.0,26.349999999999998,8,0.0004316857327865314
90144,SILVER DROP EARRINGS WITH FLOWER,7.0,26.25,3,0.00016188214979494928
90064A,WHITE VINTAGE CRYSTAL EARRINGS,7.0,26.25,3,0.00016188214979494928
85017C,ENVELOPE 50 CURIOUS IMAGES,49.0,26.17,10,0.0005396071659831643
21011,GLITTER SNOW PEAR TREE DECORATION,18.0,26.099999999999998,2,0.00010792143319663285
84510E,SET OF 4 GREEN CAROUSEL COASTERS,25.0,26.05,9,0.0004856464493848478
90214S,"LETTER ""S"" BLING KEY RING",40.0,26.0,6,0.00032376429958989856
90214D,"LETTER ""D"" BLING KEY RING",39.0,25.71,7,0.000377725016188215
84706D,CHERRY BLOSSOM TABLE CLOCK ,6.0,25.7,3,0.00016188214979494928
90026C,GLASS BEAD HOOP NECKLACE GREEN,3.0,25.5,2,0.00010792143319663285
84968B,SET OF 16 VINTAGE IVORY CUTLERY,2.0,25.5,2,0.00010792143319663285
84840,SWEETHEART CARRY-ALL BASKET,3.0,25.5,3,0.00016188214979494928
90029,NEW BAROQUE SMALL NECKLACE BLACK,3.0,25.5,2,0.00010792143319663285
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,3.0,25.5,3,0.00016188214979494928
90018C,SILVER BLACK ORBIT DROP EARRINGS,6.0,25.5,3,0.00016188214979494928
90208,PAIR OF PINK FLOWER CLUSTER SLIDE,10.0,25.499999999999996,4,0.0002158428663932657
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,15.0,25.349999999999998,3,0.00016188214979494928
35910B,PINK FLOWERS RABBIT EASTER,13.0,25.349999999999998,3,0.00016188214979494928
23104,IVORY PANTRY HANGING LAMP ,2.0,25.0,1,5.3960716598316424e-05
23214,BELL HEART ANTIQUE GOLD,12.0,24.96,1,5.3960716598316424e-05
23240,SET OF 4 KNICK KNACK TINS  DOILEY ,6.0,24.900000000000002,1,5.3960716598316424e-05
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,19.0,24.900000000000002,3,0.00016188214979494928
90043,COPPER AND BRASS BAG CHARM,4.0,24.810000000000002,2,0.00010792143319663285
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,5.0,24.75,2,0.00010792143319663285
84548,CROCHET BEAR RED/BLUE  KEYRING,15.0,24.75,3,0.00016188214979494928
20778,GARDEN PATH NOTEBOOK ,15.0,24.75,8,0.0004316857327865314
84854,GIRLY PINK TOOL SET,5.0,24.75,1,5.3960716598316424e-05
20820,SILVER LOOKING MIRROR,5.0,24.75,2,0.00010792143319663285
37468,HARDMAN MUG 3 ASSORTED,63.0,24.57,12,0.0006475285991797971
90040C,MURANO STYLE GLASS BRACELET GOLD,7.0,24.5,3,0.00016188214979494928
