customer_id,first_purchase,last_purchase,frequency,monetary,average_order_value,recency_days,tenure_days,r_score,f_score,m_score,rfm_score,business_segment,kmeans_cluster
17511,2010-12-01 10:19:00,2011-12-07 10:12:00,31,91062.38,2937.496129032258,3,370,4,4,4,12,Champions,1
17512,2011-02-11 12:22:00,2011-11-11 12:11:00,10,2924.9900000000002,292.499,29,272,3,4,4,11,Loyal Customers,1
17513,2011-09-28 16:42:00,2011-09-28 16:42:00,1,513.2,513.2,72,0,2,2,2,6,Other,0
17514,2011-08-03 15:45:00,2011-08-03 15:45:00,1,208.65,208.65,128,0,2,2,1,5,Other,0
17515,2011-01-25 14:33:00,2011-11-08 14:04:00,4,639.02,159.755,31,286,3,3,2,8,Loyal Customers,1
17516,2011-02-27 12:41:00,2011-11-24 16:51:00,5,764.88,152.976,15,270,4,4,3,11,Champions,1
17517,2011-02-04 11:48:00,2011-02-04 11:48:00,1,153.94,153.94,309,0,1,2,1,4,Other,0
17519,2010-12-06 15:18:00,2011-11-22 16:43:00,6,1844.02,307.33666666666664,17,351,4,4,4,12,Champions,1
17520,2011-10-17 12:04:00,2011-10-17 12:04:00,1,546.81,546.81,54,0,2,2,2,6,Other,0
17521,2011-05-24 15:14:00,2011-11-10 11:22:00,3,723.21,241.07000000000002,30,169,3,3,3,9,Loyal Customers,0
17522,2011-05-05 16:31:00,2011-12-08 12:31:00,5,1070.71,214.142,2,216,4,4,3,11,Champions,1
17523,2011-11-20 13:40:00,2011-11-28 13:20:00,4,652.74,163.185,11,7,4,3,2,9,Loyal Customers,1
17524,2010-12-13 14:32:00,2010-12-13 14:32:00,1,145.0,145.0,361,0,1,2,1,4,Other,0
17525,2010-12-15 12:05:00,2010-12-15 12:05:00,1,422.70000000000005,422.70000000000005,360,0,1,2,2,5,Other,0
17526,2010-12-09 12:20:00,2011-12-05 11:05:00,4,1195.9,298.975,5,360,4,3,3,10,Loyal Customers,1
17527,2011-05-05 13:43:00,2011-10-17 12:32:00,4,939.37,234.8425,54,164,2,3,3,8,At Risk,0
17528,2011-09-29 13:04:00,2011-12-08 13:27:00,8,3628.5,453.5625,1,70,4,4,4,12,Champions,1
17530,2010-12-09 20:01:00,2011-12-08 18:42:00,10,2367.12,236.712,1,363,4,4,4,12,Champions,1
17531,2011-06-02 19:17:00,2011-06-02 19:17:00,1,296.7,296.7,190,0,1,2,1,4,Other,0
17534,2011-10-17 12:47:00,2011-10-17 12:47:00,1,223.36,223.36,54,0,2,2,1,5,Other,0
17535,2011-03-04 15:20:00,2011-03-04 15:20:00,1,164.4,164.4,280,0,1,2,1,4,Other,0
17536,2011-06-15 13:23:00,2011-06-15 13:23:00,1,76.5,76.5,177,0,1,2,1,4,Other,0
17537,2011-02-09 13:37:00,2011-11-10 10:56:00,2,887.6700000000001,443.83500000000004,30,273,3,3,3,9,Loyal Customers,0
17538,2011-11-14 12:12:00,2011-11-14 12:12:00,1,98.42,98.42,26,0,3,2,1,6,New / Promising,0
17540,2011-01-27 14:35:00,2011-11-15 11:56:00,2,578.9000000000001,289.45000000000005,25,291,3,3,2,8,Loyal Customers,0
17542,2011-03-15 11:45:00,2011-03-15 11:45:00,1,170.75,170.75,270,0,1,2,1,4,Other,0
17545,2011-10-27 13:48:00,2011-10-27 14:04:00,3,642.3199999999999,214.10666666666665,43,0,3,3,2,8,Loyal Customers,0
17548,2011-04-20 12:01:00,2011-04-20 12:01:00,1,103.3,103.3,234,0,1,2,1,4,Other,0
17549,2011-10-19 10:05:00,2011-11-16 09:59:00,2,148.86,74.43,24,27,3,3,1,7,Loyal Customers,0
17550,2011-04-10 15:19:00,2011-05-26 14:09:00,3,267.15999999999997,89.05333333333333,197,45,1,3,1,5,At Risk,0
17551,2010-12-15 14:12:00,2010-12-15 14:12:00,1,290.34,290.34,359,0,1,2,1,4,Other,0
17552,2010-12-02 18:45:00,2011-10-10 17:00:00,4,930.41,232.6025,60,311,2,3,3,8,At Risk,0
17553,2011-08-02 10:00:00,2011-08-02 10:00:00,1,1487.6,1487.6,130,0,2,2,3,7,Other,0
17554,2011-07-14 20:01:00,2011-12-08 14:15:00,5,1952.45,390.49,1,146,4,4,4,12,Champions,1
17555,2011-01-09 12:31:00,2011-11-20 12:22:00,2,480.31,240.155,20,314,3,3,2,8,Loyal Customers,0
17556,2011-05-18 10:48:00,2011-05-18 10:48:00,1,157.9,157.9,206,0,1,2,1,4,Other,0
17557,2011-09-19 14:23:00,2011-11-25 12:57:00,3,541.46,180.48666666666668,14,66,4,3,2,9,Loyal Customers,1
17560,2011-02-02 11:14:00,2011-09-06 09:18:00,4,854.95,213.7375,95,215,2,3,3,8,At Risk,0
17561,2011-11-20 12:53:00,2011-11-20 12:53:00,1,165.12,165.12,19,0,3,2,1,6,New / Promising,0
17562,2011-06-19 13:06:00,2011-11-25 14:21:00,7,1122.38,160.34,14,159,4,4,3,11,Champions,1
17564,2011-09-20 14:00:00,2011-11-15 13:27:00,3,454.01,151.33666666666667,24,55,3,3,2,8,Loyal Customers,0
17566,2011-11-14 13:42:00,2011-12-01 19:54:00,2,869.77,434.885,8,17,4,3,3,10,Loyal Customers,1
17567,2010-12-02 15:18:00,2011-12-02 15:48:00,8,4331.48,541.435,7,365,4,4,4,12,Champions,1
17569,2011-01-11 14:15:00,2011-01-11 14:15:00,1,344.14,344.14,332,0,1,2,2,5,Other,0
17571,2011-02-14 15:15:00,2011-10-20 15:57:00,4,1425.67,356.4175,50,248,3,3,3,9,Loyal Customers,1
17572,2010-12-01 12:51:00,2011-09-29 17:53:00,4,226.75,56.6875,71,302,2,3,1,6,At Risk,0
17573,2011-09-07 10:36:00,2011-11-10 13:01:00,3,380.6,126.86666666666667,29,64,3,3,2,8,Loyal Customers,0
17574,2011-04-11 09:47:00,2011-04-11 09:47:00,1,185.65,185.65,243,0,1,2,1,4,Other,0
17576,2010-12-09 16:57:00,2011-12-01 17:56:00,19,3564.83,187.62263157894736,8,357,4,4,4,12,Champions,1
17578,2011-05-05 18:38:00,2011-05-05 18:38:00,1,143.46,143.46,218,0,1,2,1,4,Other,0
17579,2011-06-13 14:12:00,2011-12-05 12:28:00,3,448.9,149.63333333333333,5,174,4,3,2,9,Loyal Customers,1
17580,2010-12-16 15:27:00,2011-04-01 12:41:00,3,215.72,71.90666666666667,253,105,1,3,1,5,At Risk,0
17581,2010-12-02 14:47:00,2011-12-09 12:21:00,25,11025.24,441.0096,1,371,4,4,4,12,Champions,1
17582,2011-04-17 13:18:00,2011-04-17 13:18:00,1,175.27,175.27,236,0,1,2,1,4,Other,0
17584,2011-08-04 14:12:00,2011-12-02 17:12:00,2,1242.3000000000002,621.1500000000001,7,120,4,3,3,10,Loyal Customers,1
17585,2011-01-05 15:09:00,2011-08-22 13:30:00,4,1116.6799999999998,279.16999999999996,109,228,2,3,3,8,At Risk,0
17588,2011-04-21 10:31:00,2011-08-31 13:37:00,3,1240.2,413.40000000000003,100,132,2,3,3,8,At Risk,0
17589,2011-04-13 13:47:00,2011-10-10 16:58:00,4,2404.17,601.0425,60,180,2,3,4,9,At Risk,1
17590,2011-10-30 14:05:00,2011-12-07 12:55:00,3,1468.02,489.34,2,37,4,3,3,10,Loyal Customers,1
17591,2010-12-07 15:39:00,2011-09-27 13:42:00,7,2203.67,314.81,73,293,2,4,4,10,At Risk,1
17593,2010-12-22 10:29:00,2011-12-06 10:30:00,5,3923.86,784.772,4,349,4,4,4,12,Champions,1
17594,2011-03-30 10:32:00,2011-09-15 16:34:00,2,993.18,496.59,85,169,2,3,3,8,At Risk,0
17595,2011-11-02 16:19:00,2011-11-27 16:08:00,2,386.69,193.345,12,24,4,3,2,9,Loyal Customers,0
17596,2010-12-06 12:34:00,2011-11-16 14:11:00,7,2806.69,400.9557142857143,23,345,3,4,4,11,Loyal Customers,1
17597,2011-05-10 11:54:00,2011-05-10 11:54:00,1,2044.3700000000001,2044.3700000000001,214,0,1,2,4,7,High Value,0
17600,2011-11-22 09:43:00,2011-11-22 09:43:00,1,161.67000000000002,161.67000000000002,18,0,3,2,1,6,New / Promising,0
17601,2011-04-14 18:02:00,2011-04-14 18:02:00,1,116.00999999999999,116.00999999999999,239,0,1,2,1,4,Other,0
17602,2011-01-19 16:18:00,2011-12-07 13:53:00,6,5054.42,842.4033333333333,2,321,4,4,4,12,Champions,1
17603,2011-09-22 14:18:00,2011-09-22 14:18:00,1,394.72,394.72,78,0,2,2,2,6,Other,0
17604,2011-01-31 15:09:00,2011-05-06 13:43:00,2,309.36,154.68,217,94,1,3,2,6,At Risk,0
17608,2011-11-06 13:00:00,2011-11-06 13:06:00,2,191.99,95.995,33,0,3,3,1,7,Loyal Customers,0
17609,2011-01-16 16:23:00,2011-10-30 12:28:00,5,1105.78,221.156,41,286,3,4,3,10,Loyal Customers,1
17611,2010-12-13 13:52:00,2011-12-02 13:29:00,15,3961.12,264.07466666666664,7,353,4,4,4,12,Champions,1
17612,2011-02-15 10:40:00,2011-10-17 14:59:00,6,2048.45,341.4083333333333,53,244,2,4,4,10,At Risk,1
17613,2011-02-07 11:20:00,2011-11-17 10:51:00,14,4544.55,324.6107142857143,23,282,3,4,4,11,Loyal Customers,1
17614,2011-10-13 16:01:00,2011-10-13 16:01:00,1,386.32,386.32,57,0,2,2,2,6,Other,0
17615,2011-05-01 15:33:00,2011-08-01 14:06:00,3,329.6,109.86666666666667,130,91,2,3,2,7,At Risk,0
17616,2010-12-07 10:04:00,2011-06-19 10:11:00,3,571.1999999999999,190.39999999999998,174,194,1,3,2,6,At Risk,0
17618,2010-12-12 16:05:00,2011-12-04 11:50:00,3,930.28,310.0933333333333,6,356,4,3,3,10,Loyal Customers,1
17619,2011-01-31 14:18:00,2011-01-31 14:18:00,1,214.37,214.37,312,0,1,2,1,4,Other,0
17620,2011-10-11 12:08:00,2011-10-11 12:08:00,1,81.44,81.44,60,0,2,2,1,5,Other,0
17621,2010-12-20 13:31:00,2011-11-18 17:11:00,3,1379.9,459.9666666666667,21,333,3,3,3,9,Loyal Customers,1
17623,2011-11-07 11:32:00,2011-11-07 11:32:00,1,527.0500000000001,527.0500000000001,33,0,3,2,2,7,New / Promising,0
17624,2011-05-05 17:59:00,2011-11-25 10:52:00,2,843.48,421.74,15,203,4,3,3,10,Loyal Customers,0
17625,2011-03-27 12:21:00,2011-11-21 13:36:00,4,2020.4,505.1,18,239,3,3,4,10,Loyal Customers,1
17628,2011-09-19 15:21:00,2011-09-19 15:21:00,1,75.75,75.75,81,0,2,2,1,5,Other,0
17629,2010-12-15 09:58:00,2011-12-04 10:56:00,8,1814.12,226.765,6,354,4,4,4,12,Champions,1
17630,2011-04-21 14:03:00,2011-06-23 11:58:00,2,503.6,251.8,170,62,1,3,2,6,At Risk,0
17631,2011-04-21 13:22:00,2011-12-08 09:47:00,3,528.33,176.11,2,230,4,3,2,9,Loyal Customers,1
17633,2011-08-11 15:43:00,2011-11-08 13:25:00,4,1324.8400000000001,331.21000000000004,31,88,3,3,3,9,Loyal Customers,1
17634,2011-01-06 12:45:00,2011-11-03 13:09:00,9,2358.59,262.0655555555556,36,301,3,4,4,11,Loyal Customers,1
17636,2011-11-20 14:40:00,2011-11-20 14:40:00,1,285.56,285.56,19,0,3,2,1,6,New / Promising,0
17637,2011-08-16 13:25:00,2011-11-08 12:51:00,2,547.06,273.53,31,83,3,3,2,8,Loyal Customers,0
17639,2011-03-08 15:22:00,2011-03-08 15:22:00,1,108.5,108.5,276,0,1,2,1,4,Other,0
17640,2011-09-14 09:13:00,2011-09-14 09:13:00,1,621.66,621.66,87,0,2,2,2,6,Other,0
17642,2011-06-16 12:55:00,2011-08-12 09:11:00,2,712.29,356.145,120,56,2,3,3,8,At Risk,0
17643,2010-12-01 14:38:00,2010-12-01 14:38:00,1,101.55,101.55,373,0,1,2,1,4,Other,0
17644,2011-03-24 09:44:00,2011-12-08 13:43:00,11,2895.6400000000003,263.24,1,259,4,4,4,12,Champions,1
17646,2010-12-09 14:28:00,2011-05-04 13:17:00,3,1008.3900000000001,336.13000000000005,219,145,1,3,3,7,At Risk,0
17647,2011-10-05 15:38:00,2011-10-05 15:38:00,1,133.06,133.06,65,0,2,2,1,5,Other,0
17648,2011-04-04 10:29:00,2011-10-10 09:41:00,4,1797.5,449.375,61,188,2,3,4,9,At Risk,1
17649,2011-07-24 15:53:00,2011-07-24 15:53:00,1,868.49,868.49,138,0,2,2,3,7,Other,0
17650,2011-11-18 14:52:00,2011-11-18 14:52:00,1,166.08,166.08,21,0,3,2,1,6,New / Promising,0
17651,2011-06-15 15:57:00,2011-11-28 10:29:00,10,3945.0,394.5,12,165,4,4,4,12,Champions,1
17652,2011-03-03 14:05:00,2011-11-14 12:55:00,12,4867.72,405.6433333333334,25,255,3,4,4,11,Loyal Customers,1
17653,2011-08-11 15:24:00,2011-11-03 12:46:00,4,1207.5600000000002,301.89000000000004,37,83,3,3,3,9,Loyal Customers,1
17654,2011-03-07 13:17:00,2011-03-07 13:17:00,1,117.55,117.55,277,0,1,2,1,4,Other,0
17655,2010-12-08 16:45:00,2011-11-29 11:34:00,7,2638.94,376.99142857142857,11,355,4,4,4,12,Champions,1
17656,2011-08-03 10:45:00,2011-09-27 13:04:00,5,1674.69,334.938,73,55,2,4,4,10,At Risk,1
17658,2011-05-12 15:23:00,2011-11-14 12:07:00,2,595.4200000000001,297.71000000000004,26,185,3,3,2,8,Loyal Customers,0
17659,2010-12-02 16:46:00,2011-11-22 13:29:00,12,2999.46,249.955,17,354,4,4,4,12,Champions,1
17660,2011-07-21 13:37:00,2011-07-21 13:37:00,1,178.75,178.75,141,0,2,2,1,5,Other,0
17663,2011-02-25 14:11:00,2011-11-14 08:56:00,7,1802.91,257.55857142857144,26,261,3,4,4,11,Loyal Customers,1
17664,2011-05-11 14:17:00,2011-11-21 11:29:00,2,604.64,302.32,19,193,3,3,2,8,Loyal Customers,0
17666,2011-10-05 11:06:00,2011-12-06 09:06:00,2,728.1600000000001,364.08000000000004,4,61,4,3,3,10,Loyal Customers,1
17667,2011-02-14 09:24:00,2011-10-04 14:32:00,5,2055.51,411.10200000000003,66,232,2,4,4,10,At Risk,1
17668,2011-11-01 14:45:00,2011-12-08 13:25:00,2,347.75,173.875,1,36,4,3,2,9,Loyal Customers,1
17669,2011-04-04 10:11:00,2011-10-28 08:53:00,7,3406.7200000000003,486.67428571428576,43,206,3,4,4,11,Loyal Customers,1
17670,2011-04-26 09:12:00,2011-04-26 09:12:00,1,205.7,205.7,228,0,1,2,1,4,Other,0
17671,2010-12-09 14:27:00,2011-11-24 12:21:00,4,1572.71,393.1775,16,349,4,3,3,10,Loyal Customers,1
17672,2011-02-03 13:29:00,2011-10-20 14:18:00,2,3178.17,1589.085,50,259,3,3,4,10,Loyal Customers,1
17673,2011-01-23 15:16:00,2011-12-08 12:50:00,6,1594.97,265.8283333333333,2,318,4,4,3,11,Champions,1
17674,2010-12-06 10:20:00,2011-09-26 13:35:00,2,551.04,275.52,74,294,2,3,2,7,At Risk,0
17675,2010-12-07 13:22:00,2011-12-08 18:03:00,31,20374.28,657.2348387096774,1,366,4,4,4,12,Champions,1
17676,2010-12-08 13:49:00,2011-12-05 15:16:00,6,1371.18,228.53,4,362,4,4,3,11,Champions,1
17677,2010-12-06 08:42:00,2011-12-08 09:56:00,30,16345.380000000001,544.846,2,367,4,4,4,12,Champions,1
17678,2011-03-21 11:52:00,2011-03-21 11:52:00,1,298.11,298.11,264,0,1,2,1,4,Other,0
17679,2011-09-15 10:35:00,2011-10-18 07:43:00,2,1992.1100000000001,996.0550000000001,53,32,2,3,4,9,At Risk,0
17680,2011-11-16 12:42:00,2011-11-16 12:42:00,1,184.4,184.4,24,0,3,2,1,6,New / Promising,0
17682,2010-12-06 13:35:00,2011-11-29 15:59:00,6,2474.33,412.3883333333333,10,358,4,4,4,12,Champions,1
17684,2011-10-27 11:10:00,2011-10-27 11:10:00,1,239.40999999999997,239.40999999999997,44,0,3,2,1,6,New / Promising,0
17685,2010-12-02 14:42:00,2011-11-23 11:36:00,7,3155.83,450.8328571428571,17,355,4,4,4,12,Champions,1
17686,2011-02-10 10:18:00,2011-12-02 15:39:00,7,5739.46,819.9228571428572,7,295,4,4,4,12,Champions,1
17690,2010-12-01 16:15:00,2011-11-09 15:17:00,15,4726.8,315.12,30,342,3,4,4,11,Loyal Customers,1
17691,2010-12-06 11:10:00,2010-12-16 17:20:00,2,290.4,145.2,358,10,1,3,1,5,At Risk,0
17692,2010-12-15 13:37:00,2011-08-04 14:01:00,4,740.9399999999999,185.23499999999999,127,232,2,3,3,8,At Risk,0
17693,2011-07-25 15:48:00,2011-07-25 15:48:00,1,200.47,200.47,137,0,2,2,1,5,Other,0
17694,2011-07-21 12:00:00,2011-07-21 12:00:00,1,283.12,283.12,142,0,2,2,1,5,Other,0
17695,2011-06-21 12:35:00,2011-07-31 10:40:00,2,765.34,382.67,132,39,2,3,3,8,At Risk,0
17696,2010-12-10 09:51:00,2011-11-01 13:43:00,8,2285.71,285.71375,38,326,3,4,4,11,Loyal Customers,1
17697,2011-04-17 15:40:00,2011-04-17 15:40:00,1,338.95000000000005,338.95000000000005,236,0,1,2,2,5,Other,0
17698,2011-03-24 11:34:00,2011-03-24 11:34:00,1,154.95,154.95,261,0,1,2,1,4,Other,0
17700,2011-03-03 16:34:00,2011-11-23 11:51:00,4,2534.6400000000003,633.6600000000001,17,264,4,3,4,11,Loyal Customers,1
17701,2011-04-01 12:25:00,2011-04-01 12:25:00,1,417.95,417.95,253,0,1,2,2,5,Other,0
17702,2011-05-17 16:23:00,2011-11-09 16:03:00,4,1824.37,456.0925,30,175,3,3,4,10,Loyal Customers,1
17703,2011-07-24 13:30:00,2011-11-04 15:51:00,3,798.74,266.24666666666667,35,103,3,3,3,9,Loyal Customers,0
17704,2011-04-14 09:28:00,2011-06-24 09:40:00,2,885.19,442.595,169,71,1,3,3,7,At Risk,0
17705,2011-02-11 10:57:00,2011-12-06 13:45:00,9,1823.52,202.61333333333334,3,298,4,4,4,12,Champions,1
17706,2010-12-08 11:02:00,2011-12-05 13:34:00,17,10504.49,617.9111764705882,4,362,4,4,4,12,Champions,1
17707,2011-01-07 13:30:00,2011-06-07 15:03:00,2,152.4,76.2,185,151,1,3,1,5,At Risk,0
17708,2011-01-19 10:09:00,2011-06-05 10:12:00,2,263.33,131.665,188,137,1,3,1,5,At Risk,0
17709,2011-06-23 11:55:00,2011-06-23 11:55:00,1,137.45000000000002,137.45000000000002,170,0,1,2,1,4,Other,0
17711,2011-02-23 11:32:00,2011-11-29 11:40:00,2,385.1,192.55,11,279,4,3,2,9,Loyal Customers,0
17712,2011-10-26 12:28:00,2011-10-26 12:28:00,1,522.91,522.91,45,0,3,2,2,7,New / Promising,0
17714,2011-01-23 10:32:00,2011-01-23 10:32:00,1,153.0,153.0,321,0,1,2,1,4,Other,0
17715,2011-05-23 12:32:00,2011-05-23 12:32:00,1,326.4,326.4,201,0,1,2,2,5,Other,0
17716,2011-03-17 10:38:00,2011-11-17 12:00:00,11,5655.99,514.180909090909,23,245,3,4,4,11,Loyal Customers,1
17718,2011-04-21 13:39:00,2011-04-21 13:39:00,1,139.35,139.35,232,0,1,2,1,4,Other,0
17719,2011-03-29 11:29:00,2011-11-02 10:36:00,15,5396.04,359.736,38,217,3,4,4,11,Loyal Customers,1
17720,2010-12-07 10:43:00,2011-11-13 15:04:00,4,1195.94,298.985,26,341,3,3,3,9,Loyal Customers,1
17722,2010-12-08 12:41:00,2011-09-04 15:22:00,4,2424.04,606.01,96,270,2,3,4,9,At Risk,1
17723,2011-05-09 14:44:00,2011-08-04 18:37:00,6,3276.4000000000005,546.0666666666667,127,87,2,4,4,10,At Risk,1
17724,2011-07-24 13:26:00,2011-09-29 15:26:00,3,1033.0,344.3333333333333,71,67,2,3,3,8,At Risk,0
17725,2011-03-17 19:47:00,2011-11-23 16:34:00,11,3439.08,312.64363636363635,16,250,4,4,4,12,Champions,1
17727,2011-11-24 17:06:00,2011-11-24 17:06:00,1,1060.25,1060.25,15,0,4,2,3,9,New / Promising,0
17728,2011-09-14 11:39:00,2011-12-06 08:52:00,3,2876.0099999999998,958.67,4,82,4,3,4,11,Loyal Customers,1
17730,2011-01-17 14:49:00,2011-12-06 15:43:00,13,5298.4800000000005,407.5753846153847,3,323,4,4,4,12,Champions,1
17731,2011-06-09 14:18:00,2011-09-21 15:02:00,4,1240.1100000000001,310.02750000000003,79,104,2,3,3,8,At Risk,0
17732,2010-12-02 09:29:00,2010-12-02 09:29:00,1,303.97,303.97,373,0,1,2,1,4,Other,0
17733,2011-03-23 09:54:00,2011-11-01 08:16:00,2,692.19,346.095,39,222,3,3,3,9,Loyal Customers,0
17734,2011-04-20 10:04:00,2011-10-17 12:33:00,3,700.6300000000001,233.54333333333338,54,180,2,3,3,8,At Risk,0
17735,2010-12-07 10:32:00,2011-12-07 16:47:00,19,13110.02,690.001052631579,2,365,4,4,4,12,Champions,1
17736,2011-08-18 14:33:00,2011-11-30 15:36:00,3,377.44,125.81333333333333,9,104,4,3,2,9,Loyal Customers,1
17737,2011-10-12 14:42:00,2011-11-30 15:16:00,2,168.24,84.12,9,49,4,3,1,8,Loyal Customers,0
17738,2011-03-02 16:26:00,2011-11-20 15:05:00,4,1879.05,469.7625,19,262,3,3,4,10,Loyal Customers,1
17739,2010-12-14 14:26:00,2011-11-28 09:12:00,7,2791.35,398.7642857142857,12,348,4,4,4,12,Champions,1
17742,2011-01-11 10:04:00,2011-08-18 15:28:00,2,355.11,177.555,113,219,2,3,2,7,At Risk,0
17744,2010-12-16 14:17:00,2011-12-06 12:11:00,6,2322.4,387.06666666666666,4,354,4,4,4,12,Champions,1
17746,2011-04-13 14:31:00,2011-04-13 14:31:00,1,110.25,110.25,240,0,1,2,1,4,Other,0
17747,2011-08-19 08:13:00,2011-08-19 08:13:00,1,71.4,71.4,113,0,2,2,1,5,Other,0
17749,2011-03-28 13:39:00,2011-06-14 15:45:00,2,674.52,337.26,178,78,1,3,3,7,At Risk,0
17750,2011-06-28 15:44:00,2011-12-04 14:09:00,9,1710.45,190.05,5,158,4,4,4,12,Champions,1
17752,2010-12-15 16:19:00,2010-12-15 16:19:00,1,80.64,80.64,359,0,1,2,1,4,Other,0
17754,2011-03-24 13:54:00,2011-12-09 11:20:00,5,1664.65,332.93,1,259,4,4,4,12,Champions,1
17757,2010-12-02 17:17:00,2011-12-08 15:31:00,30,5593.39,186.44633333333334,1,370,4,4,4,12,Champions,1
17758,2011-04-03 15:22:00,2011-11-20 14:45:00,8,3408.2,426.025,19,230,3,4,4,11,Loyal Customers,1
17759,2011-06-23 13:35:00,2011-11-22 16:02:00,3,819.96,273.32,17,152,4,3,3,10,Loyal Customers,1
17760,2010-12-01 15:08:00,2011-11-18 10:56:00,2,287.59,143.795,22,351,3,3,1,7,Loyal Customers,0
17761,2011-11-07 10:23:00,2011-11-07 10:23:00,1,712.78,712.78,33,0,3,2,3,8,New / Promising,0
17763,2011-03-21 14:25:00,2011-03-21 14:25:00,1,15.0,15.0,263,0,1,2,1,4,Other,0
17764,2011-05-12 16:11:00,2011-10-20 11:03:00,2,772.55,386.275,51,160,2,3,3,8,At Risk,0
17765,2011-03-28 11:58:00,2011-07-04 12:41:00,3,367.63,122.54333333333334,159,98,1,3,2,6,At Risk,0
17767,2011-11-24 14:42:00,2011-11-24 14:42:00,1,271.2,271.2,15,0,4,2,1,7,New / Promising,0
17768,2011-06-26 13:46:00,2011-12-01 13:22:00,3,2081.9,693.9666666666667,8,157,4,3,4,11,Loyal Customers,1
17769,2011-01-23 11:15:00,2011-11-27 11:18:00,10,3957.4300000000003,395.74300000000005,13,308,4,4,4,12,Champions,1
17770,2011-03-02 13:35:00,2011-05-25 12:34:00,5,1143.27,228.654,199,83,1,4,3,8,At Risk,0
17771,2011-01-20 14:13:00,2011-10-14 11:43:00,2,245.81,122.905,57,266,2,3,1,6,At Risk,0
17772,2011-11-29 10:57:00,2011-11-29 11:05:00,2,173.45000000000002,86.72500000000001,11,0,4,3,1,8,Loyal Customers,0
17774,2011-02-07 13:13:00,2011-09-04 12:49:00,4,1213.73,303.4325,97,208,2,3,3,8,At Risk,0
17775,2011-03-30 10:50:00,2011-03-30 10:50:00,1,56.4,56.4,255,0,1,2,1,4,Other,0
17777,2011-08-31 14:35:00,2011-11-15 12:02:00,3,647.56,215.85333333333332,25,75,3,3,2,8,Loyal Customers,0
17779,2011-07-19 12:19:00,2011-11-18 14:15:00,3,650.3199999999999,216.7733333333333,21,122,3,3,2,8,Loyal Customers,0
17781,2011-03-31 19:54:00,2011-07-03 16:00:00,2,188.01999999999998,94.00999999999999,159,93,1,3,1,5,At Risk,0
17783,2011-04-06 10:07:00,2011-09-28 16:07:00,2,283.47,141.735,72,175,2,3,1,6,At Risk,0
17785,2011-10-17 13:43:00,2011-10-17 13:43:00,1,131.94,131.94,53,0,2,2,1,5,Other,0
17786,2011-01-26 14:35:00,2011-09-15 12:51:00,2,266.85,133.425,85,231,2,3,1,6,At Risk,0
17787,2010-12-03 13:43:00,2011-07-10 11:24:00,4,1817.54,454.385,153,218,1,3,4,8,At Risk,0
17788,2011-08-02 10:38:00,2011-09-27 10:09:00,2,1117.9,558.95,74,55,2,3,3,8,At Risk,0
17789,2011-03-03 13:14:00,2011-03-03 13:14:00,1,225.9,225.9,281,0,1,2,1,4,Other,0
17790,2010-12-10 10:47:00,2011-11-13 11:30:00,14,1964.3000000000002,140.30714285714288,27,338,3,4,4,11,Loyal Customers,1
17791,2011-11-10 12:09:00,2011-11-10 12:09:00,1,106.1,106.1,30,0,3,2,1,6,New / Promising,0
17793,2011-11-14 14:24:00,2011-11-14 14:24:00,1,300.34000000000003,300.34000000000003,25,0,3,2,1,6,New / Promising,0
17795,2011-03-20 12:02:00,2011-06-13 12:36:00,2,342.83000000000004,171.41500000000002,180,85,1,3,2,6,At Risk,0
17796,2010-12-05 12:23:00,2011-10-30 15:38:00,4,690.0,172.5,40,329,3,3,3,9,Loyal Customers,0
17797,2011-06-10 11:29:00,2011-11-17 13:21:00,3,780.4300000000001,260.1433333333334,22,160,3,3,3,9,Loyal Customers,1
17799,2010-12-13 13:10:00,2011-11-17 15:16:00,10,3039.17,303.91700000000003,22,339,3,4,4,11,Loyal Customers,1
17800,2011-01-09 13:50:00,2011-11-02 12:57:00,9,1187.21,131.91222222222223,37,296,3,4,3,10,Loyal Customers,1
17802,2010-12-02 13:44:00,2011-09-18 14:56:00,3,1285.04,428.34666666666664,82,290,2,3,3,8,At Risk,0
17805,2011-09-27 11:49:00,2011-09-27 11:49:00,1,512.31,512.31,74,0,2,2,2,6,Other,0
17806,2011-11-28 14:12:00,2011-11-28 14:12:00,1,546.04,546.04,11,0,4,2,2,8,New / Promising,0
17809,2010-12-01 09:41:00,2011-11-23 12:59:00,12,5411.91,450.9925,16,357,4,4,4,12,Champions,1
17811,2011-01-10 10:58:00,2011-12-05 13:46:00,39,7761.82,199.02102564102563,4,329,4,4,4,12,Champions,1
17812,2010-12-06 15:27:00,2011-11-27 11:47:00,4,699.81,174.9525,13,355,4,3,3,10,Loyal Customers,1
17813,2011-09-29 15:57:00,2011-11-25 16:13:00,5,1698.07,339.614,14,57,4,4,4,12,Champions,1
17816,2010-12-09 14:10:00,2011-11-03 11:34:00,4,36.56,9.14,37,328,3,3,1,7,Loyal Customers,0
17817,2011-03-07 17:30:00,2011-12-05 14:39:00,3,387.67999999999995,129.22666666666666,4,272,4,3,2,9,Loyal Customers,1
17819,2010-12-03 14:26:00,2011-09-29 10:52:00,7,3704.87,529.2671428571429,72,299,2,4,4,10,At Risk,1
17824,2011-10-19 14:14:00,2011-10-19 14:14:00,1,298.4,298.4,51,0,2,2,1,5,Other,0
